Title,Price_Text,Price_Numeric,Location,Bedrooms,Bathrooms,Area_Size,Area_Unit,Area_Sqft
1 Kanal ViP Like Brand New Double Story House Urgent For Sale Prime Location 100 Feet Road in Sabzazar,7.25 Crore,72500000.0,"Sabzazar Scheme - Block G, Sabzazar Scheme",5.0,6.0,1.0,Kanal,5445.0
CANTT 1 KANAL 3 MARLA HOUSE FOR SALE GULBERG JAIL ROAD SHADMAN UPPER MALL ZAMAN PARK LAHORE,13 Crore,130000000.0,"Gulberg 2, Gulberg",5.0,,1.2,Kanal,6534.0
1 KANAL BRAND NEW SUPER LUXURY BUNGALOW FOR SALE NEAR Mc DONALD ORIGINAL PICTURES ATTACHED,10.75 Crore,107500000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
1 KANAL MODERN DESIGN HOUSE FOR SALE AT THE HEART OF PHASE 7,8.5 Crore,85000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
1 KANAL TOP CLASS MODERN HOUSE FOR SALE NEAR MCDONALD,8 Crore,80000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
10 Marla Brand New House For Sale,3.15 Crore,31500000.0,"Bahria Orchard Phase 1, Bahria Orchard",5.0,6.0,10.0,Marla,2722.5
1 KANAL BRAND NEW HOUSE NEVER SEEN BEFORE WITH LUXURY LIVINGS,15 Crore,150000000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
FULL BASEMENT THE ELEGENT 1 KANAL HOUSE NEAR FAIR WAYS,16 Crore,160000000.0,"DHA Phase 6, DHA Defence",7.0,7.0,1.0,Kanal,5445.0
DESIGNER 1 KANAL LEVISH HOUSE IMPORTED ACCESSORIES NEAR MCDONALD,16.5 Crore,165000000.0,"DHA Phase 7, DHA Defence",7.0,7.0,1.0,Kanal,5445.0
A Stunning House Is Up For Grabs In LDA Avenue LDA Avenue,3.79 Crore,37900000.0,"LDA Avenue, Lahore",6.0,6.0,10.0,Marla,2722.5
10 MARLA HOUSE FOR SALE,3.6 Crore,36000000.0,"LDA Avenue - Block J, LDA Avenue",5.0,5.0,10.0,Marla,2722.5
Brand New 5 Marla Classical Design House For Sale In DHA Rahbar Phase 11,2.35 Crore,23500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
LUXURIOUS & GRACEFUL HOUSE AVAILABLE FOR SALE IN DHA PHASE 6,7.95 Crore,79500000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
5 MARLA PRIME LOCATION HOUSE AVAILABLE FOR SALE ULTRA MODREN   DOUBLE HEIGHT LOBBY,3.45 Crore,34500000.0,"Lake City - Sector M-6, Lake City",4.0,5.0,5.0,Marla,1361.25
1 KANAL ULTRA MODERN STRAIGHT THEME HOUSE FOR SALE,7.95 Crore,79500000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
ONE KANAL FACING PARK HOUSE VVIP HOT LOCATION IN MARGHZAR,6.15 Crore,61500000.0,"Marghzar Officers Colony, Lahore",6.0,6.0,1.0,Kanal,5445.0
1 Kanal House Is Available For Sale In IEP Engineers Town Block E1 Lahore,5.1 Crore,51000000.0,"IEP Engineers Town - Block E1, IEP Engineers Town - Sector A",5.0,6.0,1.0,Kanal,5445.0
Perfect Prime Location 5 Marla House In Park View City,1.7 Crore,17000000.0,"Park View City, Lahore",4.0,4.0,5.0,Marla,1361.25
One Kanal Brand New Luxury Home | Full Basement | Private Pool | Prime 70 Ft Road | DHA Phase 5 | Near Jalal Sons,11.65 Crore,116500000.0,"DHA Phase 5, DHA Defence",6.0,7.0,1.0,Kanal,5445.0
5 Marla Brand New Beautiful House For Sale In DHA 9 Town Ideal Location,1.95 Crore,19500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
7.5 Marla Beautiful Double Storey House Urgent For Sale Prime Location 50 Feet Road in Sabzazar,3 Crore,30000000.0,"Sabzazar Scheme - Block D, Sabzazar Scheme",5.0,6.0,7.3,Marla,1987.425
4 Marla Corner Double Storey House Near Ferozepur Road And New Defence Road Kahna Nau Lahore,34.5 Lakh,3450000.0,"Kahna, Lahore",4.0,2.0,4.0,Marla,1089.0
Corner Fully Spanish Brand New Marla Double Storey House For Sale In Best Location All Facilities Available In Society,3.2 Crore,32000000.0,"AWT Phase 2, AWT Army Welfare Trust",5.0,5.0,10.0,Marla,2722.5
IH House One Kanal For Sale In PAF Falcon Complex,14 Crore,140000000.0,"PAF Falcon Complex, Gulberg",5.0,5.0,1.0,Kanal,5445.0
SD House 14 Marla For Sale In PAF Falcon Complex Gulberg 3,8.4 Crore,84000000.0,"PAF Falcon Complex, Gulberg",4.0,4.0,14.0,Marla,3811.5
1 KANAL BRAND NEW ULTRA MODERN SUPER LUXURY PALACE FOR SALE,16.75 Crore,167500000.0,"DHA Phase 6, DHA Defence",7.0,7.0,1.0,Kanal,5445.0
5 Marla House For Sale In Jubilee Town Lahore,1.9 Crore,19000000.0,"Jubilee Town, Lahore",5.0,5.0,5.0,Marla,1361.25
6 KANAL HOUSE FOR SALE IN GULBERG ARDEN MODEL MUSLIM IQBAL JOJAR TOWN SHADMAN GOR UPPER MALL,90 Crore,900000000.0,"Gulberg 2, Gulberg",8.0,6.0,6.0,Kanal,32670.0
6 KANAL COMMERCIAL HOUSE FOR SALE MM ALAM GULBERG JAIL ROAD MALL ROAD LAHORE,1.2 Arab,1.2,"Gulberg 2, Gulberg",7.0,6.0,6.0,Kanal,32670.0
20 Marla Triple Story House For Sale In LDA Avenue One,5.25 Crore,52500000.0,"LDA Avenue, Lahore",7.0,6.0,1.0,Kanal,5445.0
1 Kanal Brand New 6 Bed Luxury House With Full Basement In DHA Phase 8,14.75 Crore,147500000.0,"DHA Phase 8, DHA Defence",6.0,7.0,1.0,Kanal,5445.0
MOST BEAUTIFULL FULLY MODERN & FULLY FURNISHED WITH BASEMENT WITH SWIMING POOL AVAILABLE FOR SALE,60 Crore,600000000.0,"DHA Phase 6, DHA Defence",6.0,7.0,3.0,Kanal,16335.0
5 Marla Very Beautiful Brand New Ultra Modern House For SALE In Johar Town Phase-2 Super Hot Location A++ Cunstriction,3.5 Crore,35000000.0,"Johar Town Phase 2, Johar Town",5.0,6.0,5.0,Marla,1361.25
1 Kanal Top Quality Build Luxurious Beautiful Modern Design Villa With Basement For Sale In DHA Lahore Phase 7 Prime Location,6.5 Crore,65000000.0,"DHA Phase 7 - Block U, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
"Elegant 3 Kanal House For Sale In DHA Phase 6, Block B With Basement &Amp; Lush Green Lawn",38 Crore,380000000.0,"DHA Phase 6 - Block B, DHA Phase 6",7.0,7.0,3.0,Kanal,16335.0
6 Marla Full Furnished Corner Modern Bungalow With 10 Kv Solar For Sale Phase 9,4 Crore,40000000.0,"DHA 9 Town, DHA Defence",3.0,4.0,6.0,Marla,1633.5
2 Kanal Furnished Bungalow For Sale In DHA Phase 7-Q -Lahore,18 Crore,180000000.0,"DHA Phase 1 - Block C, DHA Phase 1",5.0,6.0,2.0,Kanal,10890.0
4 MARLA HOUSE FOR SALE IN MILITARY ACCOUNT WITH SOLAR,1.5 Crore,15000000.0,"Military Accounts Housing Society, Lahore",3.0,4.0,4.0,Marla,1089.0
6 Kanal house available for sale in Mm alam road 107ft front,1.4 Arab,1.4,"MM Alam Road, Gulberg",,,6.0,Kanal,32670.0
Ready To sale A House 1 Kanal In Punjab Govt Employees Society Punjab Govt Employees Society,9.2 Crore,92000000.0,"Punjab Govt Employees Society, Lahore",8.0,6.0,1.0,Kanal,5445.0
5 Marla Corner Eye Catching Luxury Villa For Sale In DHA,2.25 Crore,22500000.0,"DHA 9 Town, DHA Defence",4.0,4.0,5.0,Marla,1361.25
2 Kanal Well Maintained Spanish Bungalow For Sale In Phase 3,18 Crore,180000000.0,"DHA Phase 3, DHA Defence",5.0,6.0,2.0,Kanal,10890.0
14 Marla SD House Renovated For Sale,8.75 Crore,87500000.0,"PAF Falcon Complex, Gulberg",4.0,4.0,14.0,Marla,3811.5
One Kanal IH House For Sale In PAF Falcon Complex On 70 Feet Road Corner & Facing Park,15 Crore,150000000.0,"PAF Falcon Complex, Gulberg",6.0,6.0,1.0,Kanal,5445.0
14 Marla Facing Park SD House For Sale In PAF Falcon Complex Gulberg III Lahore,9.9 Crore,99000000.0,"PAF Falcon Complex, Gulberg",4.0,4.0,14.0,Marla,3811.5
4 Marla Triple Story House For Sale In Iep Engineers Town,1.5 Crore,15000000.0,"IEP Engineers Town - Sector A, IEP Engineers Town",5.0,5.0,4.0,Marla,1089.0
Like Brand New Owner Build Bungalow,8.15 Crore,81500000.0,"DHA Phase 3 - Block Z, DHA Phase 3",5.0,6.0,1.0,Kanal,5445.0
3 Years Instalments Plan 5 Marla Brand New House For Sale In Park View City,1.65 Crore,16500000.0,"Park View City, Lahore",4.0,5.0,5.0,Marla,1361.25
3 Years Installment Plan Luxury Designer House In Al Kabir Town Lahore,1.1 Crore,11000000.0,"Al-Kabir Town, Raiwind Road",3.0,4.0,3.0,Marla,816.75
3 Years Installments Plan 5 Marla House For Sale In Al Kabir Town Lahore,1.85 Crore,18500000.0,"Al-Kabir Town, Raiwind Road",3.0,4.0,5.0,Marla,1361.25
3 YEARS EASY INSALLMENTS PLAN HOUSE FOR SALE AL KABIR TOWN LAHORE,1.7 Crore,17000000.0,"Al-Kabir Town, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
22 MARLA CORNER JUST LIKE A BRAND NEW PROPER DOUBLE UNIT ULTRA MODERN A PLUS DESIGN HOUSE FOR SALE IN DHA PHASE 5,7.25 Crore,72500000.0,"DHA Phase 5 - Block K, DHA Phase 5",6.0,7.0,1.1,Kanal,5989.500000000001
ONE KANAL ROYAL PALACE FOR LUXURY PERSONALITIES HOUSE FOR SALE AT VERY HOT LOCATION NEAR RAYA GOLF CLUB,6.52 Crore,65199999.99999999,"DHA Phase 7 - Block S, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
5 Marla House For Sale In Bahria Town Lahore,2.4 Crore,24000000.0,"Bahria Town - Sector C, Bahria Town",3.0,4.0,5.0,Marla,1361.25
Get Your Dream Corner House In Central Park - Block G Lahore,2.8 Crore,28000000.0,"Central Park - Block G, Central Park Housing Scheme",7.0,6.0,14.0,Marla,3811.5
02 KANAL GLORIOUS HOUSE FOR SALE IN DHA PHASE 7,13.5 Crore,135000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,2.0,Kanal,10890.0
Premium 3 Marla Solid Build Construction Grey Structure For Sale,85 Lakh,8500000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town",3.0,3.0,3.0,Marla,816.75
Brand New Ultra Modern House,2.5 Crore,25000000.0,"Valencia Housing Society, Lahore",3.0,4.0,5.0,Marla,1361.25
Buy A Centrally Located 5 Marla House In Fazaia Housing Scheme Phase 2 - Block D,1.55 Crore,15500000.0,"Fazaia Housing Scheme Phase 2 - Block D, Fazaia Housing Scheme Phase 2",3.0,5.0,5.0,Marla,1361.25
10 Marla Brand New With Full Basement With 6 Beds Room Modern Design,6 Crore,60000000.0,"DHA Phase 1 - Block N, DHA Phase 1",6.0,7.0,10.0,Marla,2722.5
3 KANAL CORNER OLD HOUSE MAIN ROAD FOR SALE 100% INVESTMENT OPTION 90150 SIZE,16 Crore,160000000.0,"Old Officers Colony, Saddar",4.0,5.0,3.0,Kanal,16335.0
KANAL FACING PARK LAVISH MODERN BUNGALOW WITH POOL FOR SALE,13.5 Crore,135000000.0,"DHA Phase 7, DHA Defence",5.0,7.0,1.0,Kanal,5445.0
5 Marla Brand New Modern Bungalow For Sale In Phase 9 Town,2.85 Crore,28500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
10 Marla Beautiful House For Sale In DHA Lahore Phase 4 Ideal Family Home With 4 Bedrooms,4.2 Crore,42000000.0,"DHA Phase 4, DHA Defence",4.0,5.0,10.0,Marla,2722.5
"TOWNSHIP SECTER A1 BLOCK C 1CANAL DOUBLE STOREY HAVING 5BED DRAWING,DINING,CORNER   FOR SALE",5.5 Crore,55000000.0,"Township - Sector A1, Township",5.0,6.0,1.0,Kanal,5445.0
"HABIB HOMES NEAR MODEL TOWN LINK ROAD 3.5 MARLA SPANISH HOUSE HAVING 3BED WITH ATTACHED BATH TILLED FLOURING,DOUBLE KITCHEN,FULLY WOOD WORK,20FIT STREET CORNER HOUSE FOR SALE",1.45 Crore,14500000.0,"Habib Homes, Lahore",3.0,4.0,3.0,Marla,816.75
8 Marla House For Sale In Bahria Orchard Phase 2 B Block,2.6 Crore,26000000.0,"Bahria Orchard, Lahore",5.0,6.0,8.0,Marla,2178.0
5 Marla House For Sale In Block OLC-B Bahria Orchard Phase 2 Lahore,1.95 Crore,19500000.0,"Bahria Orchard Phase 2, Bahria Orchard",3.0,4.0,5.0,Marla,1361.25
3 Years Installments Plan 3 Marla Brand New House For Sale In Al Kabir Town Lahore,1.85 Crore,18500000.0,"Al-Kabir Town, Raiwind Road",3.0,4.0,3.0,Marla,816.75
3 Years Installment Plan Luxury Designer House In Al-Kabir Town Lahore,1.15 Crore,11500000.0,"Al-Kabir Town, Raiwind Road",3.0,4.0,3.0,Marla,816.75
3 Years Installment Plan Luxury Brand New 5 Marla Designer House In Al-Kabir Town Lahore,1.7 Crore,17000000.0,"Al-Kabir Town, Raiwind Road",3.0,3.0,5.0,Marla,1361.25
Jubilee Town 10 Marla Modern House Prime Location available for sale,3.7 Crore,37000000.0,"Jubilee Town - Block B, Jubilee Town",5.0,6.0,10.0,Marla,2722.5
LDA Avenue Block M 10 Marla Prime Location House With Basement Available For Sale,3.4 Crore,34000000.0,"LDA Avenue - Block M, LDA Avenue",7.0,6.0,10.0,Marla,2722.5
3 Marla House Jubilee Town Prime Location Available For Sale,1.55 Crore,15500000.0,"Jubilee Town, Lahore",4.0,4.0,3.0,Marla,816.75
Jubilee Town 5 Marla Brand New House Prime Location For Sale,2.1 Crore,21000000.0,"Jubilee Town, Lahore",6.0,6.0,5.0,Marla,1361.25
Jubilee Town 3 Marla Prime Location House Available For Sale,1.35 Crore,13500000.0,"Jubilee Town, Lahore",4.0,3.0,3.0,Marla,816.75
Prime Location House Available For sale In Central Park Housing Scheme,3.5 Crore,35000000.0,"Central Park Housing Scheme, Lahore",5.0,6.0,10.0,Marla,2722.5
A House At Affordable Price Awaits You,4.75 Crore,47500000.0,"Paragon City - Imperial 1 Block, Paragon City",4.0,5.0,10.0,Marla,2722.5
3 Beds 5 Marla Ideal Location House For Sale In Paragon City Barki Road Lahore,1.85 Crore,18500000.0,"Paragon City, Lahore",3.0,4.0,5.0,Marla,1361.25
20 Marla Elegant And Fully Maintained Super Hot Located Bungalow Is Available In The Y Block Of DHA Phase 7 Lahore.,8.25 Crore,82500000.0,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
5 MARLA LIKE NEW HOUSE FOR SALE IN Eastern EXT BAHRIA ORCHAR LAHORE,1.65 Crore,16500000.0,"Bahria Orchard Phase 1 - Eastern Extension, Bahria Orchard Phase 1",3.0,4.0,5.0,Marla,1361.25
5 Marla House In Nasheman-E-Iqbal For Sale At Good Location,1.9 Crore,19000000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",4.0,4.0,5.0,Marla,1361.25
OLD HOUSE AVAILIABLE FOR SALE,8 Crore,80000000.0,"Model Town - Block C, Model Town",4.0,4.0,1.2,Kanal,6534.0
OLD HOUSE AVAILABLE FOR SALE,17.5 Crore,175000000.0,"Model Town - Block D, Model Town",5.0,5.0,2.0,Kanal,10890.0
20 Marla House In Beautiful Location Of Valencia Housing Society In Valencia Housing Society,8.5 Crore,85000000.0,"Valencia Housing Society, Lahore",,,1.0,Kanal,5445.0
Exquisite 20 Marla Brand New Luxury Home | DHA Phase 6 | Ready for Immediate Possession,7.95 Crore,79500000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
NESPAK PHASE 3 ONE KANAL BRAND NEW HOT LOCATION HOUSE IS AVAILABLE FOR SALE,6.1 Crore,61000000.0,"Nespak Scheme Phase 3, Defence Road",6.0,6.0,1.0,Kanal,5445.0
DHA RAHBAR SPANISH STYLE BRAND NEW CORNER HOUSE IS AVAILABLE FOR SALE,2.6 Crore,26000000.0,"DHA 11 Rahbar Phase 2 - Block L, DHA 11 Rahbar Phase 2",3.0,4.0,5.0,Marla,1361.25
Luxury at a Low Price! 1 Kanal Beautiful Bungalow for Sale in DHA Phase 7 P Block,8.75 Crore,87500000.0,"DHA Phase 7 - Block P, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
VALENCIA TOWN BRAND BEST LOCATION HOUSE IS AVAILABLE FOR SALE,2.6 Crore,26000000.0,"Valencia - Block J, Valencia Housing Society",5.0,6.0,5.0,Marla,1361.25
VALENCIA TOWN BRAND NEW BEAUTIFUL BEST LOCATION HOUSE IS AVAILABLE FOR SALE,2.7 Crore,27000000.0,"Valencia - Block J, Valencia Housing Society",5.0,6.0,5.0,Marla,1361.25
Jubilee Town 3 Marla House Available For Sale,1.5 Crore,15000000.0,"Jubilee Town, Lahore",4.0,4.0,3.0,Marla,816.75
LDA Avenue 10 Marla Modern House Available For Sale,3.4 Crore,34000000.0,"LDA Avenue, Lahore",6.0,5.0,10.0,Marla,2722.5
LDA Avenue Lahore One Kanal House at Prime Location available for sale,4.35 Crore,43500000.0,"LDA Avenue, Lahore",5.0,6.0,1.0,Kanal,5445.0
5 Marla Brand New Ultra Modern Design House For Sale In DHA Rahber,2.25 Crore,22500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Ultra Modern Design House For Sale In DHA Rahber Phase 2,3.5 Crore,35000000.0,"DHA 11 Rahbar, Lahore",4.0,5.0,8.0,Marla,2178.0
5 Marla Brand New Spanish Design House For Sale In DHA Rahber,2.35 Crore,23500000.0,"DHA 11 Rahbar, Lahore",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Modern Design House For Sale In DHA Rahber,2.35 Crore,23500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Ultra Modern design House For Sale In DHA Rahber phase 11 sector 2,2.5 Crore,25000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla House Available For Sale,1.95 Crore,19500000.0,"Bahria Town - Nishtar Block, Bahria Town - Sector E",3.0,4.0,5.0,Marla,1361.25
5 MARLA BRAND NEW ULTRA MODERN DESIGN HOUSE FOR SALE IN DHA RAHBER,2.5 Crore,25000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,3.0,5.0,Marla,1361.25
"10 Marla Residential House For Sale In Sector C, Nearby Commercial Market, School, Mosque, ATM and Health Care",2.75 Crore,27500000.0,"Bahria Town - Sector C, Bahria Town",5.0,6.0,10.0,Marla,2722.5
Kanal House For Sale,7.5 Crore,75000000.0,"Lake City - Sector M-3, Lake City",6.0,6.0,1.0,Kanal,5445.0
10 Marla Beautiful And Brand New House,3.85 Crore,38500000.0,"Lake City Meadows, Lahore",5.0,6.0,10.0,Marla,2722.5
5 Marla Brand New Luxurious House For sale in Park View City Lahore,2.2 Crore,22000000.0,"Park View City - Tulip Extension Block, Park View City",4.0,4.0,5.0,Marla,1361.25
10 Marla Brand New Luxury Modern House With Direct Owner meeting For Sale in LDA Avenue 1,3.55 Crore,35500000.0,"LDA Avenue, Lahore",5.0,6.0,10.0,Marla,2722.5
2 Kanal Fully Furnished Ultra Modern Masterpiece For Sale In DHA Phase 6 Pool | Gym | Theater | Basement,41 Crore,410000000.0,"DHA Phase 6, DHA Defence",6.0,7.0,2.0,Kanal,10890.0
5 Marla Designer House Available for Sale in DHA Phase 9 Town,2.05 Crore,20500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
Good Location 10 Marla House For Sale In Public Health Society Block A,2.7 Crore,27000000.0,"Public Health Society - Block A, Public Health Society",5.0,5.0,10.0,Marla,2722.5
3 Marla Brand New House Is Up For Sale,1.1 Crore,11000000.0,"Pak Arab Housing Society, Lahore",3.0,4.0,3.0,Marla,816.75
Hot Deal: Brand New 3 Marla House in Secure Society Demand 115 Lacs,1.15 Crore,11500000.0,"Pak Arab Housing Society, Lahore",3.0,4.0,3.0,Marla,816.75
DHA RAHBAR ULTRA MODREN STYLE BRAND NEW HOUSE IS AVAILABLE FOR SALE,2.45 Crore,24500000.0,"DHA 11 Rahbar Phase 2 - Block L, DHA 11 Rahbar Phase 2",3.0,4.0,5.0,Marla,1361.25
ENGINEERS TOWN ONE KANAL BRAND HOT LOCATION HOUSE IS AVAILABLE FOR SALE,6.15 Crore,61500000.0,"IEP Engineers Town - Sector A, IEP Engineers Town",6.0,6.0,1.0,Kanal,5445.0
2 KANAL MODERN SLIGHTLY USED HOUSE FOR SALE IN,9.8 Crore,98000000.0,"Wapda Town Phase 1, Wapda Town",6.0,6.0,2.0,Kanal,10890.0
FEEL LIKE A TEN MARLA BUNGALOW,2.1 Crore,21000000.0,"DHA 9 Town - Block C, DHA 9 Town",4.0,6.0,5.0,Marla,1361.25
OWNER NEEDY BEST FOR INVESTMENT,2.05 Crore,20500000.0,"DHA 9 Town - Block B, DHA 9 Town",2.0,5.0,5.0,Marla,1361.25
5 Marla Brand New Spanish Design Super Luxury House For Sale In DHA Lahore,4.7 Crore,47000000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar",4.0,5.0,5.0,Marla,1361.25
5 Marla Brand New Ultra Modern design House For Sale In DHA Rahber P block,2.45 Crore,24500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Ultra Modern Super Luxury House for Sale in DHA Rahber Lahore,2.25 Crore,22500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
8 Marla Brand New Modern design Owner Build House For Sale In DHA Rahber sector 1 Close to University Of Lahore,3.95 Crore,39500000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar",4.0,5.0,8.0,Marla,2178.0
5 Marla Brand New Classical Design House For Sale In DHA Rahber Phase 2,2.3 Crore,23000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Ultra Modern Super Luxury House for Sale in DHA Lahore,2.45 Crore,24500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Ultra Modern Super Luxury House For Sale In DHA Lahore,2.3 Crore,23000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
Centrally Located House Available In Askari 10 For sale,5.3 Crore,53000000.0,"Askari 10, Askari",4.0,5.0,10.0,Marla,2722.5
1 KANAL BRAND NEW ULTRA MODERN DESIGN HOUSE FOR SALE IN DHA PHASE 8,7.5 Crore,75000000.0,"DHA Phase 8, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Owner Needy Sale This House Going To Abroad 1 Kanal Top Quality Build Luxurious Beautiful Modern Design Villa With Basement For Sale In DHA Lahore Phase 6,9.5 Crore,95000000.0,"DHA Phase 6 - Block K, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
10Marla Modern Design House Available For Sale,2.98 Crore,29800000.0,"Central Park Housing Scheme, Lahore",4.0,4.0,10.0,Marla,2722.5
Ultra Luxury 1 Kanal Designer House for Sale DHA Phase 7,6.9 Crore,69000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
10 Marla Slightly Used House For Sale In  Dream Gardens  Lahore,3.95 Crore,39500000.0,"Dream Gardens - Block E, Dream Gardens",5.0,5.0,10.0,Marla,2722.5
4.25 Marla Double Story House For Sale,2.5 Crore,25000000.0,"Zaman Colony, Lahore",3.0,4.0,4.3,Marla,1170.675
Master Peace Of Art Design Brand New Modern Design Bungalow Available For Sale,7.86 Crore,78600000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Most Unique Design Kanal Brand New Bungalow For Sale,7.38 Crore,73800000.0,"DHA Phase 7 - Block S, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
6 Marla House Is Available For Sale,2.8 Crore,28000000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",5.0,6.0,6.0,Marla,1633.5
3 Years Installment Plan Brand New Luxury House In Lake City Lahore,3.15 Crore,31500000.0,"Lake City, Raiwind Road",5.0,6.0,7.0,Marla,1905.75
3 Marla Fully Furnished House Is Up For Sale,1.25 Crore,12500000.0,"Pak Arab Housing Society, Lahore",4.0,4.0,3.0,Marla,816.75
100% ORG SPANISH VILLA FOR SALE,5.75 Crore,57500000.0,"DHA Phase 5 - Block K, DHA Phase 5",4.0,7.0,10.0,Marla,2722.5
FULL BASEMENT CORNER MODERN VILLA,4.3 Crore,43000000.0,"DHA Phase 7, DHA Defence",5.0,7.0,10.0,Marla,2722.5
5 BED MOST BEAUTIFUL VILLA IN TOWN,4.45 Crore,44500000.0,"DHA Phase 6, DHA Defence",5.0,6.0,10.0,Marla,2722.5
WITH-DOUBLE-HEIGHT-LOBBY,7.25 Crore,72500000.0,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,7.0,1.0,Kanal,5445.0
CORNER FULL FURNISHED VILLA,9.25 Crore,92500000.0,"DHA Phase 5, DHA Defence",5.0,7.0,1.0,Kanal,5445.0
5 Marla Brand New Ultra Modern Design House For Sale In DHA Rahber Phase 2,2.5 Crore,25000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Modern Design Luxury Designer House For Sale In DHA Rahbar Phase 2,2.25 Crore,22500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Spanish Design Luxury Designer House For Sale In DHA Rahber Phase 2,2.8 Crore,28000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Modern Design House For Sale In Khayaban e Amin L Block Lahore,1.59 Crore,15900000.0,"Khayaban-e-Amin, Lahore",3.0,4.0,5.0,Marla,1361.25
3 Years Installment Plan Luxury 10 Marla Brand New House In Park View City Lahore,3.15 Crore,31500000.0,"Bahria Orchard, Lahore",5.0,6.0,10.0,Marla,2722.5
Your Dream Grey Structure 1 Kanal House Is Available In Central Park Housing Scheme,3.5 Crore,35000000.0,"Central Park Housing Scheme, Lahore",7.0,6.0,1.0,Kanal,5445.0
